"batch code","trace code","key code",url1,url2
AMS0008,7P6ZLH7XZ,HTFXKJPYS,https://seal-trace.com/?t=7P6ZLH7XZ,https://seal-trace.com/?t=7P6ZLH7XZ&k=HTFXKJPYS
AMS0008,9F33NTFND,7HC7EY2MK,https://seal-trace.com/?t=9F33NTFND,https://seal-trace.com/?t=9F33NTFND&k=7HC7EY2MK
AMS0008,CVAC5HN9X,96USTUKX4,https://seal-trace.com/?t=CVAC5HN9X,https://seal-trace.com/?t=CVAC5HN9X&k=96USTUKX4
AMS0008,VCJS7S3SR,HHL4LEUVJ,https://seal-trace.com/?t=VCJS7S3SR,https://seal-trace.com/?t=VCJS7S3SR&k=HHL4LEUVJ
AMS0008,93K2TXL66,M2RP272XF,https://seal-trace.com/?t=93K2TXL66,https://seal-trace.com/?t=93K2TXL66&k=M2RP272XF
AMS0008,4X9NYPUF3,MCWMA4CTL,https://seal-trace.com/?t=4X9NYPUF3,https://seal-trace.com/?t=4X9NYPUF3&k=MCWMA4CTL
AMS0008,AA6CHX2ZU,7MCHHWVV4,https://seal-trace.com/?t=AA6CHX2ZU,https://seal-trace.com/?t=AA6CHX2ZU&k=7MCHHWVV4
AMS0008,XYY2MNP5C,44TTTVVMS,https://seal-trace.com/?t=XYY2MNP5C,https://seal-trace.com/?t=XYY2MNP5C&k=44TTTVVMS
AMS0008,UYRXH6L9U,5UKDDDED2,https://seal-trace.com/?t=UYRXH6L9U,https://seal-trace.com/?t=UYRXH6L9U&k=5UKDDDED2
AMS0008,5NLNKVR74,24WSYL26C,https://seal-trace.com/?t=5NLNKVR74,https://seal-trace.com/?t=5NLNKVR74&k=24WSYL26C
AMS0008,FUWXK9KJD,ME4H52YHW,https://seal-trace.com/?t=FUWXK9KJD,https://seal-trace.com/?t=FUWXK9KJD&k=ME4H52YHW
AMS0008,UXW2E5D2W,AFXMU9VHE,https://seal-trace.com/?t=UXW2E5D2W,https://seal-trace.com/?t=UXW2E5D2W&k=AFXMU9VHE
AMS0008,C52W3R54A,436TPR49E,https://seal-trace.com/?t=C52W3R54A,https://seal-trace.com/?t=C52W3R54A&k=436TPR49E
AMS0008,HKCWNAKN2,27R9XN395,https://seal-trace.com/?t=HKCWNAKN2,https://seal-trace.com/?t=HKCWNAKN2&k=27R9XN395
AMS0008,MEV3VPVL9,462V6PA22,https://seal-trace.com/?t=MEV3VPVL9,https://seal-trace.com/?t=MEV3VPVL9&k=462V6PA22
AMS0008,7XPSJ4FZ5,YPD5NH9YW,https://seal-trace.com/?t=7XPSJ4FZ5,https://seal-trace.com/?t=7XPSJ4FZ5&k=YPD5NH9YW
AMS0008,WAKACZ322,9MS5X4XVT,https://seal-trace.com/?t=WAKACZ322,https://seal-trace.com/?t=WAKACZ322&k=9MS5X4XVT
AMS0008,2D6XSPJST,LD5X34XU7,https://seal-trace.com/?t=2D6XSPJST,https://seal-trace.com/?t=2D6XSPJST&k=LD5X34XU7
AMS0008,9W3XA55M7,HEZAA22N7,https://seal-trace.com/?t=9W3XA55M7,https://seal-trace.com/?t=9W3XA55M7&k=HEZAA22N7
AMS0008,C5X2FKJAN,2N94E95WC,https://seal-trace.com/?t=C5X2FKJAN,https://seal-trace.com/?t=C5X2FKJAN&k=2N94E95WC
AMS0008,LN7SK7UW6,9UU642SHU,https://seal-trace.com/?t=LN7SK7UW6,https://seal-trace.com/?t=LN7SK7UW6&k=9UU642SHU
